text,id,lat,lon
appar striper canada play game poni lune bocanada,347929156463497216,53.58489373,-116.44644822
stanleycup wilk finish ever within minut think game everytim stanley cup hawk crazi,349373484289359875,53.46446609,-113.52039513
stamp vs c game hip co nse joda,350827250981167104,51.07040997,-114.12129968
trailer pacif rim graviti gun white hous,348581235498561536,51.14320277,-114.16922196
meiermac pleasur get info far wide reach posibl paramount,348991265595076608,51.01380748,-114.15183536
want travel screwedmonton,351420669369655297,53.5052757,-113.506921
condescendtort let forget dougi hamilton,348626581150900224,50.77047663,-113.95193843
tenshi think highway wil fix long weekend,348819620066652160,50.93123167,-113.97733298
poni hair get wave,350081552845258752,53.00574468,-112.93369938
ladi halifax mision wish loweri,350403088043098113,51.85325043,-113.13431292
wineguy yes pleas let know ned help,350682331436171265,51.09655741,-115.35735223
nativ cowgirl order set two year ago daughter útil awesom shape hip co fue ok,349368197746671617,50.92369285,-114.25193704
monton útil play zona lodg one best hotel day,348315102862245888,51.06880143,-113.97421328
nice abl put thing behind,350719744581709825,52.97558272,-113.36893843
sure video psychedel trip instagram,349296378788319233,51.13617441,-114.20641561
cylon greater sin racista posibl howev tweet care amo sure respons,348584514005630976,50.95134333,-114.12965438
wait globeandmail morn discov paint calgari,348573585771737088,53.55142096,-113.55452439
ned get trailer hitch put c whose cheap awesom help getinhitchedyegstyl,351045744641318912,53.50477009,-113.50807825
hockeylovergirl gamer cascadianlion agred wil last month team season remov god kick,349637058337316864,51.04694326,-114.07593027
kirkaldyowen wrench opuso underground em brewyah hardendrunk wizard yep gota love god ber bar lrt line,349377219979784192,53.47551518,-113.58297475
gene dub reirt alberta hotel architect talk quest reconstruir hip co tbrtfql qu,350689944450240512,53.53925427,-113.49975684
camp calmart park lot life give lemon make lemonad hang hip co xsvhbruado,349710703076192258,53.44062754,-113.48211765
beber nope wear new white swim suit,351513774932500480,53.52001137,-113.55556549
thought exact parksykco think know extra mil go ycflod calgarystrong,348132133954531328,51.05899464,-114.21259518
taylerlandri omg cute ami,349714989726183424,53.48772768,-113.51338124
today work contest se could best brie va give us tomorrow super student purchas teme,350391367928786946,51.07798822,-114.03010645
open lunch gorgeous oldstrathcona yegwhyt,351014047736532992,53.52465879,-113.49304148
calgarytransit regular pas afect work day doesnt count noth ycflod,349176836577689600,51.11039863,-114.07044206
el mean girl think period late would justinbieb,350668743606665216,50.88919964,-113.98730124
rutherfordshow love program typic big manag guy shot bal shit sori,349644712669478914,50.035046,-110.6861122
solid hour sleep,351818613231071235,53.53739852,-113.43661436
amolsuri metal full air,347962489306243072,51.1266567,-114.082887
wait quit impati hubo get home,350339680195190785,52.20196602,-111.75280111
montana cokhous calgari canada hip co hpkwz un,351411107795185665,51.019537,-114.167972
cole put felino,351528475452129281,51.05911863,-113.97773554
today fea like great day get tato,350731852052561921,53.59395635,-113.95825099
jrmcrank yes ron mental gas think part overplay media though,351557167884664832,53.6014493,-113.3782764
laysejay move oper monton trail ne ned tower toilett water,348152017614671873,51.09557801,-114.05434837
oilsandsoilfan air show report rutina twitter help,348503787712958464,49.69912423,-112.78605117
alway nice real play rough sometim,348728579988811776,51.08398829,-113.97405965
sting front step caus hous hotasfuck,350752412383977474,52.28359477,-113.84442397
mother natur sei know day want yard work sport razon,349607380448854016,53.55507564,-113.41349772
slshockeyfan make god point,347927910818119680,51.26683,-113.98783
garfield ah man unit suck even get seat next eachoth last time hey awesom trip,351073040018309122,54.17023106,-112.80078359
chic hey dude state emerg masiva flow town highriv wipe cal like give number,348175174778101763,50.7109054,-113.9681112
tenshi awesom dude get sleep powernap calgaryflod,348264118081429504,51.0113166,-114.15756481
jamiesonjefrey real convers sponsor bite citrus cocktail calgari tomorrow,351123366318575616,51.04058224,-114.06677461
rubi red went grabe come lot damag peopl might abl go home today,348488048180338689,50.91432666,-113.94443101
prop calgari polic amaz everyon impress handl situat,348070087762264066,51.12567217,-114.25283959
jesecrowecpga pgaofcanada time round sunday th fun one drive night,349683769575350274,50.94157767,-114.09585702
foot harvey birdman alway work offic environ didyougethathingisentyou,350352651831087104,53.4949451,-113.4366703
excit beat boston tonight,349244497995108353,52.26368135,-113.80928619
oh turn comput read alan ture awesom,349175702052028417,49.67440586,-112.89506093
erikacharest concern al world revolv around like even follow bahahahahaha,351811394204729347,53.59728623,-113.37741742
triciakindleman mon oliv bistro jasper howev ben known enjoy boton soup salad garden,351546765037682689,52.87924719,-118.08000628
love new song tupelohoneyband hip co de tri,349566241951858689,52.28358719,-113.84410602
mean legal legitima sourc could sel without tri ileg drug race wed,351234862696509440,51.01584228,-114.21519605
half cup ale sauc quarter proteina bar mash piec sever shake hip co aoqfp wed,349355841159299072,51.13883333,-114.11066667
deamelia much botox top lip move permapouti pretti al,351541556588707840,51.6986099,-113.26623947
meier kick around today time come,349899917994622976,52.24332685,-113.76855341
gate guard gave semen find littl interest,350709372931944449,58.643,-112.241
benstrom healthiest bit may el kombucha gutflora,350157306979291137,50.95195827,-114.08434463
hay canada day long weekend al head work bit know fin hambr hip co loa xyzbsu,350787950885347329,53.62728691,-113.6039772
thank ride morn bounc bad melaniemcjanet ola alberta hip co amor fin,351024433730822145,51.7947618,-114.10408974
harper alo aborto gay marriag canada god merci soul bles pray repent,351386605854003200,55.27803549,-114.77172934
god place lift hip co nlbjflacbk,351795692492185601,51.046883,-114.0776994
calgarycomut thank team much love,349610300892381184,51.05507371,-114.08330013
ama zona say someth real douch babi like no one care,348669116560834560,52.26383285,-113.80961421
peac love god vibe,349043596575506433,50.97913241,-114.05462241
chefrogalski momo god thank ask,349315452427702273,51.0406318,-114.08903784
believ said,351140659471712257,53.61357196,-113.53428021
hay canada day enjoy everyon proud safe proudtobecanadian,351713017232244736,52.976986,-113.368023
rememb touch dog got fea,350424062465548288,53.5510925,-113.5769578
life one choic give get,350290738635997185,55.11336508,-118.80371801
anyon nerd bateria shaw store chino ton crackmac ycflod,350288107263897600,50.99944212,-114.07392594
espero yea final got today flotan rate,348905216885796864,51.04528083,-115.01936701
sockheadwrit come someth les controversi,349744130362048513,51.01590711,-114.21509447
foldablehuman oh dear gue wil check tomorrow,349352265120878592,51.02690541,-114.1115822
oficiant tomorrow wed wear rush pin omg yes vegrevil unit church hip co nmvbhpq,348233153086885890,53.494974,-112.058425
casandralori could wed morn,351551959850954755,54.88763798,-111.92148007
erinklasen summer stupid lol told eagl strain ice tensor fot elev right,348969560076075010,53.5617435,-113.26991828
calgaryherald tran canada bang may rompen weekend clive hip co yxdperzyd would help wed saturado,349740131881721856,50.90602107,-114.1213873
axioma guy back work get us schedul amaz hip co pogo,350362248973283328,51.05024783,-114.06168303
rhyme hug appar,350834497442418690,51.01618622,-114.2153853
javarusthoma thought prayer lost someon xo keep chin,348126087781441536,51.1197,-114.20026
masoncop god job fake profil know fuck head yike,349382598369357825,49.6962909,-112.7998305
edmontonoil heck take goali barrosa,351497060748500994,52.27544741,-113.82074475
alyssa milano final nice alberta let sunshin,348848119418597376,53.53999965,-113.98057133
fe asleep omg,351445121717383168,53.37956248,-117.626865
marianuget make fel god,351546403727753216,53.6199392,-113.5146254
supremo cloud vs court expect congreso determin votar right hip co ywnusvm,349728328372064256,49.270645,-113.85812
drianrok heard even got hug pic hardentam colon dama litlsistr elodi nana lima eclat,349382163508101120,51.0383485,-113.9784144
one els messag fuckin fat right comonapl,348329423247900673,55.44697961,-116.18112702
chapuza true horibl ad might el sing never,350575521714798592,51.08613738,-113.98302234
thepartaybroni win crown part begin halfway twilight tumb awkward get embarac,349048826235080705,51.01012087,-114.20131965
heat wave next hip co mbknaxf,350284410203041792,53.52757797,-113.56442751
mancha no way lose get fabul psiqu eat sala losingnotanopt,351521541386809345,53.63967733,-113.58557133
import super tip keep god ber fridg leftov blah law,348849114391384064,53.5628844,-113.55435333
day long even longer degre north eh,348157968371548160,53.54073539,-113.48810811
cow lovin al green hil ab chewingtheircud glenbow ranch provinci park hip co asktmvcat,348640064496095233,51.16838755,-114.39310741
mari deicr no kid wil understand joya felino handwrit,350037831160299520,51.13617236,-114.20637965
paulatina mayormandel attack mayor speak mind defend freedom pres hypocrit,350813111764258817,53.6014179,-113.3783484
jayonrait one show fav sport dude sportscent leav wish al best,350691711955111937,53.4849423,-113.3967299
charlebel keatsmadison save half air fare wil pay vacayinthemountain,348590621092626434,56.72942153,-111.45188037
thescotmac basic enough info know god bad decis,350640477026004992,53.6015046,-113.3783108
sleep útil stoke miami take championship urgh onlin,347940301756854272,55.19710055,-118.7767069
count bless ever weekend dri home incred citi amaz calgari famili,349363626995494913,51.06456148,-114.03605589
real liam payn could anyon would hate ignor stupid,348085105845227520,53.99223307,-111.28445504
yborg toni el mean midway game miami lose whenev watch basketbal go piston,347925191634063360,50.88909247,-113.98756524
davehutch wow zona help friend fine,348971702006456320,50.93893841,-114.05453237
skype name amin love guy mush pleas cal shaytard,347955672236822528,53.60325383,-113.5177413
quick littl remind pleas help peopl lost everyth hip co eon ls,350300307126890496,51.12567769,-114.25237608
lukedonald boston bebieron separ shoulder broken rib buri salen útil play game toe amaz,349387993427091456,50.90808,-113.97942
text write recto al one word,349179939993550849,53.31323057,-110.56001463
maynard wait actual need practic nake today hot,350798828758253572,51.1395843,-114.19096005
slcurcic becom server tabl tip wil understand,348982765083045889,53.01642114,-112.81765537
lol ladi quizno know emad life stori,351483702536183808,53.6000458,-113.42431479
iamscotcicon love song,351531577949425664,51.03611866,-114.08822481
todcuri memor total coincid,347882462065614848,50.01580127,-110.67761416
lake mckenzi water rescu pm today calgari fire depart cd crew respond hip co pomskjq jc,351456810336665600,51.04839287,-114.05940132
bot no al quick one visit fel entir leav calgari right,349546463359008771,51.03892311,-114.04418746
eisyrc thank sport fantasi,349677009913389056,53.51157931,-113.517469
food calgari vacat swing old friend watch thing famili win stanley cup,351529077947109377,52.00464395,-113.95637789
theloniuswank tama ka dan use media think reason kaya may host sa fe dahl tweet niña na,349522943824506882,50.9658335,-114.0095702
fenomen fort inglewodyc today bring tear smile face dadegaleri échele hip co cabhogu,349952294416158721,51.04060456,-114.03279084
